Uniprot: Q80ZN4, Affymetrix: 1431619_a_at, GeneID: DTNBP1
Uniprot: Q8BFU2, Affymetrix: 1455712_at, GeneID: HIST3H2A
Uniprot: A2AB81, Affymetrix: 1455712_at, GeneID: HIST3H2A
Uniprot: Q3UXL9, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q5XKQ9, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q6P6A2, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q497T2, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q8CAS3, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q9WUZ4, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q62447, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q05C55, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q0P542, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q3U6Q7, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q61840, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q05BN1, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q5PPR1, Affymetrix: 1428570_at, GeneID: CCNC
Uniprot: Q8CE24, Affymetrix: 1439160_at, GeneID: PRAMEF8
Uniprot: Q8CEW6, Affymetrix: 1432302_s_at, GeneID: 2410024N13RIK
Uniprot: Q3TCM5, Affymetrix: 1453149_at, GeneID: SLC25A32
Uniprot: Q8K0B7, Affymetrix: 1453149_at, GeneID: SLC25A32
Uniprot: Q3UM21, Affymetrix: 1453149_at, GeneID: SLC25A32
Uniprot: Q8BMG8, Affymetrix: 1453149_at, GeneID: SLC25A32
Uniprot: Q3T9D8, Affymetrix: 1453149_at, GeneID: SLC25A32
Uniprot: Q6NZB6, Affymetrix: 1449156_at, GeneID: LY9
Uniprot: Q4VBG4, Affymetrix: 1449156_at, GeneID: LY9
Uniprot: Q01965, Affymetrix: 1449156_at, GeneID: LY9
Uniprot: Q8C2D4, Affymetrix: 1449156_at, GeneID: LY9
Uniprot: Q9ES29, Affymetrix: 1449156_at, GeneID: LY9
Uniprot: Q7TMP7, Affymetrix: 1449156_at, GeneID: LY9
Uniprot: Q8C9E4, Affymetrix: 1449156_at, GeneID: LY9
Uniprot: Q9ES35, Affymetrix: 1449156_at, GeneID: LY9
Uniprot: Q9ES36, Affymetrix: 1449156_at, GeneID: LY9
Uniprot: P35550, Affymetrix: 1416685_s_at, GeneID: FBL
Uniprot: Q99L58, Affymetrix: 1416685_s_at, GeneID: FBL
Uniprot: Q3UJS2, Affymetrix: 1416685_s_at, GeneID: FBL
Uniprot: Q8CDH5, Affymetrix: 1419935_s_at, GeneID: CSNK2A2
Uniprot: Q8BPF9, Affymetrix: 1419935_s_at, GeneID: CSNK2A2
Uniprot: Q8CEL6, Affymetrix: 1419935_s_at, GeneID: CSNK2A2
Uniprot: O54833, Affymetrix: 1419935_s_at, GeneID: CSNK2A2
Uniprot: Q545V8, Affymetrix: 1419935_s_at, GeneID: CSNK2A2
Uniprot: Q6ZPN5, Affymetrix: 1420034_at, GeneID: PPP2R2D
Uniprot: Q925E7, Affymetrix: 1420034_at, GeneID: PPP2R2D
Uniprot: Q9DBD7, Affymetrix: 1418238_at, GeneID: IVD
Uniprot: A3KGG9, Affymetrix: 1418238_at, GeneID: IVD
Uniprot: Q9CYI3, Affymetrix: 1418238_at, GeneID: IVD
Uniprot: Q9JHI5, Affymetrix: 1418238_at, GeneID: IVD
Uniprot: P50708, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P50709, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q5G866, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q5G865, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P50704, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q5G864, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P50705, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P50706, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P50707, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q499K7, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q70LV0, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q70LV1, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q70LU8, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q70LU7, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q70LU6, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q70LU5, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q70LU4, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q499K8, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q70LU3, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P28309, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P50715, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P11477, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q68VH1, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q61448, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q62537, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q64109, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P82293, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P82294, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q059S0, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P50710, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q64016, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P28310, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q60616, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P50713, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P50712, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: P50711, Affymetrix: 1427873_at, GeneID: DEFA15
Uniprot: Q80ZT0, Affymetrix: 1418875_at, GeneID: SYNGR4
Uniprot: Q9DA94, Affymetrix: 1418875_at, GeneID: SYNGR4
Uniprot: Q9Z1L2, Affymetrix: 1418875_at, GeneID: SYNGR4
Uniprot: Q3U882, Affymetrix: 1459307_at, GeneID: SEC24B
Uniprot: Q3UDH4, Affymetrix: 1459307_at, GeneID: SEC24B
Uniprot: Q6PFZ1, Affymetrix: 1459307_at, GeneID: SEC24B
Uniprot: O70125, Affymetrix: 1459307_at, GeneID: SEC24B
Uniprot: Q80ZX0, Affymetrix: 1459307_at, GeneID: SEC24B
Uniprot: Q9DA79, Affymetrix: 1429035_at, GeneID: DPEP3
Uniprot: Q8C3V9, Affymetrix: 1429731_at, GeneID: 6530403G13RIK
Uniprot: Q63959, Affymetrix: 1421981_at, GeneID: KCNC3
Uniprot: Q62088, Affymetrix: 1421981_at, GeneID: KCNC3
Uniprot: Q9JJL3, Affymetrix: 1427825_at, GeneID: SLCO1B2
Uniprot: Q9JI79, Affymetrix: 1427825_at, GeneID: SLCO1B2
Uniprot: Q9JJJ1, Affymetrix: 1427825_at, GeneID: SLCO1B2
Uniprot: Q69ZB8, Affymetrix: 1434401_at, GeneID: ZCCHC2
Uniprot: Q8CB08, Affymetrix: 1434401_at, GeneID: ZCCHC2
Uniprot: Q7TNF1, Affymetrix: 1434401_at, GeneID: ZCCHC2
Uniprot: Q3UF82, Affymetrix: 1419568_at, GeneID: MAPK1
Uniprot: Q3V1U6, Affymetrix: 1419568_at, GeneID: MAPK1
Uniprot: O35558, Affymetrix: 1419568_at, GeneID: MAPK1
Uniprot: Q922X7, Affymetrix: 1419568_at, GeneID: MAPK1
Uniprot: P27703, Affymetrix: 1419568_at, GeneID: MAPK1
Uniprot: P63085, Affymetrix: 1419568_at, GeneID: MAPK1
Uniprot: O89002, Affymetrix: 1452270_s_at, GeneID: CUBN
Uniprot: Q9JLB4, Affymetrix: 1452270_s_at, GeneID: CUBN
Uniprot: B1AX10, Affymetrix: 1452270_s_at, GeneID: CUBN
Uniprot: Q99KJ0, Affymetrix: 1425020_at, GeneID: UBXN2A
Uniprot: B8JK44, Affymetrix: 1425020_at, GeneID: UBXN2A
Uniprot: Q8VDY2, Affymetrix: 1424354_at, GeneID: TMEM140
Uniprot: Q8BGY5, Affymetrix: 1424354_at, GeneID: TMEM140
Uniprot: A3KMM7, Affymetrix: 1431902_at, GeneID: TTC23L
Uniprot: A6H6E9, Affymetrix: 1431902_at, GeneID: TTC23L
Uniprot: Q9D5Q3, Affymetrix: 1431902_at, GeneID: TTC23L
Uniprot: O70311, Affymetrix: 1440433_at, GeneID: NMT2
Uniprot: A2AJH3, Affymetrix: 1440433_at, GeneID: NMT2
Uniprot: Q8CFK1, Affymetrix: 1440433_at, GeneID: NMT2
Uniprot: Q3THR4, Affymetrix: 1440433_at, GeneID: NMT2
Uniprot: P97508, Affymetrix: 1421762_at, GeneID: KCNJ5
Uniprot: P48545, Affymetrix: 1421762_at, GeneID: KCNJ5
Uniprot: Q3TPX9, Affymetrix: 1421762_at, GeneID: KCNJ5
Uniprot: Q3MI15, Affymetrix: 1421762_at, GeneID: KCNJ5
Uniprot: Q9QYM1, Affymetrix: 1421762_at, GeneID: KCNJ5
Uniprot: Q6ZPN5, Affymetrix: 1424527_at, GeneID: PPP2R2D
Uniprot: Q925E7, Affymetrix: 1424527_at, GeneID: PPP2R2D
Uniprot: Q8BVW1, Affymetrix: 1440644_at, GeneID: PARP6
Uniprot: Q6P6P7, Affymetrix: 1440644_at, GeneID: PARP6
Uniprot: Q05BZ2, Affymetrix: 1440644_at, GeneID: PARP6
Uniprot: Q8K0V6, Affymetrix: 1440644_at, GeneID: PARP6
Uniprot: P97490, Affymetrix: 1418754_at, GeneID: ADCY8
Uniprot: Q3UUN2, Affymetrix: 1418754_at, GeneID: ADCY8
Uniprot: Q8BGZ3, Affymetrix: 1429392_at, GeneID: DCAF12
Uniprot: Q69Z77, Affymetrix: 1429392_at, GeneID: DCAF12
Uniprot: Q8BN60, Affymetrix: 1429392_at, GeneID: DCAF12
Uniprot: Q9DB95, Affymetrix: 1429392_at, GeneID: DCAF12
Uniprot: Q8C1Y4, Affymetrix: 1429392_at, GeneID: DCAF12
Uniprot: Q8BK88, Affymetrix: 1432635_a_at, GeneID: SEC62
Uniprot: Q05DA2, Affymetrix: 1432635_a_at, GeneID: SEC62
Uniprot: Q8BU14, Affymetrix: 1432635_a_at, GeneID: SEC62
Uniprot: Q8CIK3, Affymetrix: 1432635_a_at, GeneID: SEC62
Uniprot: Q6NX81, Affymetrix: 1432635_a_at, GeneID: SEC62
Uniprot: Q9CRY0, Affymetrix: 1432635_a_at, GeneID: SEC62
Uniprot: Q8C632, Affymetrix: 1437814_at, GeneID: DNAJC5G
Uniprot: O89002, Affymetrix: 1426990_at, GeneID: CUBN
Uniprot: Q9JLB4, Affymetrix: 1426990_at, GeneID: CUBN
Uniprot: B1AX10, Affymetrix: 1426990_at, GeneID: CUBN
Uniprot: Q3ULL8, Affymetrix: 1439636_at, GeneID: NLRP9C
Uniprot: Q6UTW8, Affymetrix: 1439636_at, GeneID: NLRP9C
Uniprot: Q66X01, Affymetrix: 1439636_at, GeneID: NLRP9C
Uniprot: Q7TPN1, Affymetrix: 1433861_at, GeneID: CC2D1B
Uniprot: Q8BRN9, Affymetrix: 1433861_at, GeneID: CC2D1B
Uniprot: Q3UJ60, Affymetrix: 1433861_at, GeneID: CC2D1B
Uniprot: Q69Z95, Affymetrix: 1433861_at, GeneID: CC2D1B
Uniprot: A2A8R5, Affymetrix: 1433861_at, GeneID: CC2D1B
Uniprot: A2A8R6, Affymetrix: 1433861_at, GeneID: CC2D1B
Uniprot: B2RQ40, Affymetrix: 1433861_at, GeneID: CC2D1B
Uniprot: Q80VY1, Affymetrix: 1454922_at, GeneID: WDR92
Uniprot: Q8BKZ6, Affymetrix: 1454922_at, GeneID: WDR92
Uniprot: Q8BGF3, Affymetrix: 1454922_at, GeneID: WDR92
Uniprot: P62838, Affymetrix: 1416476_a_at, GeneID: UBE2D2
Uniprot: Q3UT95, Affymetrix: 1416476_a_at, GeneID: UBE2D2
Uniprot: P51669, Affymetrix: 1416476_a_at, GeneID: UBE2D2
Uniprot: Q99L64, Affymetrix: 1415776_at, GeneID: ALDH3A2
Uniprot: P47740, Affymetrix: 1415776_at, GeneID: ALDH3A2
Uniprot: Q99PH4, Affymetrix: 1415776_at, GeneID: ALDH3A2
Uniprot: Q99PH3, Affymetrix: 1415776_at, GeneID: ALDH3A2
Uniprot: Q8BQ93, Affymetrix: 1415776_at, GeneID: ALDH3A2
Uniprot: Q8C5J1, Affymetrix: 1415776_at, GeneID: ALDH3A2
Uniprot: Q8C3C9, Affymetrix: 1415776_at, GeneID: ALDH3A2
Uniprot: Q3U7B5, Affymetrix: 1415776_at, GeneID: ALDH3A2
Uniprot: Q69ZP1, Affymetrix: 1439481_at, GeneID: IPO9
Uniprot: Q91YE6, Affymetrix: 1439481_at, GeneID: IPO9
Uniprot: Q4G0B8, Affymetrix: 1439481_at, GeneID: IPO9
Uniprot: Q924M4, Affymetrix: 1439481_at, GeneID: IPO9
Uniprot: Q924M3, Affymetrix: 1439481_at, GeneID: IPO9
